"Hour", "Element", "Normal Amps", "Emerg Amps", "% Normal", "% Emerg", "kVBase", "I1(A)", "I2(A)", "I3(A)"
10.9166666666667, "Line.O3S9-O3S11", 213, 600, 101.937528030366, 36.18782245078, 0.23094010767585, 217.12693470468, 213.547061072213, 213.883321986699 
10.9333333333333, "Transformer.MV-LV", 12.0968627830207, 16.4957219768464, 104.466504933555, 76.6087702846071, 11.5470053837925, 12.6371697560297, 12.538820336754, 12.5917088312463 
10.9333333333333, "Line.LV-O3S3", 213, 600, 100.282604486108, 35.6003245925685, 0.23094010767585, 213.601947555411, 212.402167902121, 213.086962842913 
10.9333333333333, "Line.O3S3-O3S5", 213, 600, 100.59418939442, 35.7109372350191, 0.23094010767585, 214.265623410115, 212.402169358687, 213.086964107644 
10.9333333333333, "Line.O3S5-O3S7", 213, 600, 100.745434515132, 35.7646292528717, 0.23094010767585, 214.58777551723, 212.694480320091, 213.38040504477 
10.9333333333333, "Line.O3S7-O3S8", 213, 600, 101.609047099045, 36.0712117201609, 0.23094010767585, 216.427270320965, 214.554719395245, 215.014516689911 
10.9333333333333, "Line.O3S8-O3S9", 213, 600, 101.712814375244, 36.1080491032115, 0.23094010767585, 216.648294619269, 214.845754382074, 215.216684365438 
10.9333333333333, "Line.O3S9-O3S11", 213, 600, 101.842131547289, 36.1539566992875, 0.23094010767585, 216.923740195725, 215.223365107847, 215.629969390737 
10.95, "Transformer.MV-LV", 12.0968627830207, 16.4957219768464, 104.239914959067, 76.4426043033158, 11.5470053837925, 12.6097594777358, 12.5118177644361, 12.5645983084754 
10.95, "Line.LV-O3S3", 213, 600, 100.062786425029, 35.5222891808853, 0.23094010767585, 213.133735085312, 211.949577065065, 212.628896979699 
10.95, "Line.O3S3-O3S5", 213, 600, 100.374401703506, 35.6329126047445, 0.23094010767585, 213.797475628467, 211.949578521673, 212.628898244641 
10.95, "Line.O3S5-O3S7", 213, 600, 100.525674851935, 35.6866145724369, 0.23094010767585, 214.119687434621, 212.241935514493, 212.922378149381 
10.95, "Line.O3S7-O3S8", 213, 600, 101.389514955653, 35.9932778092567, 0.23094010767585, 215.95966685554, 214.102567817406, 214.556813042599 
10.95, "Line.O3S8-O3S9", 213, 600, 101.493312614487, 36.030125978143, 0.23094010767585, 216.180755868858, 214.39367328772, 214.759025728412 
10.95, "Line.O3S9-O3S11", 213, 600, 101.622596859479, 36.0760218851151, 0.23094010767585, 216.456131310691, 214.771387343891, 215.172411448061 
