"Hour", "kWh", "kvarh", "Max kW", "Max kVA", "Zone kWh", "Zone kvarh", "Zone Max kW", "Zone Max kVA", "Overload kWh Normal", "Overload kWh Emerg", "Load EEN", "Load UE", "Zone Losses kWh", "Zone Losses kvarh", "Zone Max kW Losses", "Zone Max kvar Losses", "Load Losses kWh", "Load Losses kvarh", "No Load Losses kWh", "No Load Losses kvarh", "Max kW Load Losses", "Max kW No Load Losses", "Line Losses", "Transformer Losses", "Line Mode Line Losses", "Zero Mode Line Losses", "3-phase Line Losses", "1- and 2-phase Line Losses", "Gen kWh", "Gen kvarh", "Gen Max kW", "Gen Max kVA", "20 kV Losses", "0.4 kV Losses", "Aux1", "Aux6", "Aux11", "Aux16", "Aux21", "20 kV Line Loss", "0.4 kV Line Loss", "Aux2", "Aux7", "Aux12", "Aux17", "Aux22", "20 kV Load Loss", "0.4 kV Load Loss", "Aux3", "Aux8", "Aux13", "Aux18", "Aux23", "20 kV No Load Loss", "0.4 kV No Load Loss", "Aux4", "Aux9", "Aux14", "Aux19", "Aux24", "20 kV Load Energy", "0.4 kV Load Energy", "Aux5", "Aux10", "Aux15", "Aux20", "Aux25"
0.183333333333333, 56.89641734797, 24.4198005099274, 57.7450306730819, 62.8081417454325, 55.2715828049564, 18.1668948965276, 56.0913250001357, 59.0435000001138, 0, 0, 0, 0, 1.6247805323654, 6.25290578812209, 1.65367248336272, 6.26942341897736, 0.981780574162716, 0.579376745157284, 0.642999958202678, 5.6735290429648, 1.01074745860578, 0.643047272834921, 0.874228518728849, 0.750552013636545, 0, 0, 0, 0.874228518728849, 0, 0, 0, 0, 0.750552013636545, 0.874228518728849, 0, 0, 0, 0, 0, 0, 0.874228518728849, 0, 0, 0, 0, 0, 0.107552055433868, 0, 0, 0, 0, 0, 0, 0.642999958202678, 0, 0, 0, 0, 0, 0, 0, 55.2715828049564, 0, 0, 0, 0, 0
0.2, 56.8963898754578, 24.4197916973245, 57.7450306730819, 62.8081417454325, 55.2715699593702, 18.1668865209351, 56.0913250001357, 59.0435000001138, 0, 0, 0, 0, 1.62477968214864, 6.25290519945825, 1.65367248336272, 6.26942341897736, 0.981779721589429, 0.579376135700456, 0.642999960559217, 5.67352906375779, 1.01074745860578, 0.643047272834921, 0.874227783333793, 0.750551898814852, 0, 0, 0, 0.874227783333793, 0, 0, 0, 0, 0.750551898814852, 0.874227783333793, 0, 0, 0, 0, 0, 0, 0.874227783333793, 0, 0, 0, 0, 0, 0.107551938255635, 0, 0, 0, 0, 0, 0, 0.642999960559217, 0, 0, 0, 0, 0, 0, 0, 55.2715699593702, 0, 0, 0, 0, 0
0.216666666666667, 56.8963899572975, 24.4197917279613, 57.7450306730819, 62.8081417454325, 55.2715699995011, 18.1668865271107, 56.0913250001357, 59.0435000001138, 0, 0, 0, 0, 1.62477968679911, 6.25290520104039, 1.65367248336272, 6.26942341897736, 0.981779726247613, 0.579376137350662, 0.642999960551503, 5.67352906368973, 1.01074745860578, 0.643047272834921, 0.874227787839168, 0.750551898959948, 0, 0, 0, 0.874227787839168, 0, 0, 0, 0, 0.750551898959948, 0.874227787839168, 0, 0, 0, 0, 0, 0, 0.874227787839168, 0, 0, 0, 0, 0, 0.107551938408445, 0, 0, 0, 0, 0, 0, 0.642999960551503, 0, 0, 0, 0, 0, 0, 0, 55.2715699995011, 0, 0, 0, 0, 0
0.233333333333333, 56.8963899583422, 24.4197917283267, 57.7450306730819, 62.8081417454325, 55.2715699999967, 18.1668865272795, 56.0913250001357, 59.0435000001138, 0, 0, 0, 0, 1.62477968690228, 6.25290520106651, 1.65367248336272, 6.26942341897736, 0.981779726350876, 0.579376137377623, 0.642999960551408, 5.67352906368889, 1.01074745860578, 0.643047272834921, 0.87422778793902, 0.750551898963264, 0, 0, 0, 0.87422778793902, 0, 0, 0, 0, 0.750551898963264, 0.87422778793902, 0, 0, 0, 0, 0, 0, 0.87422778793902, 0, 0, 0, 0, 0, 0.107551938411856, 0, 0, 0, 0, 0, 0, 0.642999960551408, 0, 0, 0, 0, 0, 0, 0, 55.2715699999967, 0, 0, 0, 0, 0
0.25, 56.8963899583507, 24.4197917283318, 57.7450306730819, 62.8081417454325, 55.2715699999999, 18.1668865272809, 56.0913250001357, 59.0435000001138, 0, 0, 0, 0, 1.6247796867987, 6.25290520103238, 1.65367248336272, 6.26942341897736, 0.981779726247293, 0.579376137343488, 0.642999960551407, 5.67352906368889, 1.01074745860578, 0.643047272834921, 0.874227787835835, 0.750551898962866, 0, 0, 0, 0.874227787835835, 0, 0, 0, 0, 0.750551898962866, 0.874227787835835, 0, 0, 0, 0, 0, 0, 0.874227787835835, 0, 0, 0, 0, 0, 0.107551938411459, 0, 0, 0, 0, 0, 0, 0.642999960551407, 0, 0, 0, 0, 0, 0, 0, 55.2715699999999, 0, 0, 0, 0, 0
0.266666666666667, 57.4816485077155, 24.6188351493249, 57.7450306730819, 62.8081417454325, 55.8499137165469, 18.3569768761363, 56.0913250001357, 59.0435000001138, 0, 0, 0, 0, 1.6317257020005, 6.26186130663945, 1.65367248336272, 6.26942341897736, 0.988777689250413, 0.588790605903369, 0.642948012750089, 5.67307070073608, 1.01074745860578, 0.643047272834921, 0.879087158680628, 0.752638543319873, 0, 0, 0, 0.879087158680628, 0, 0, 0, 0, 0.752638543319873, 0.879087158680628, 0, 0, 0, 0, 0, 0, 0.879087158680628, 0, 0, 0, 0, 0, 0.109690530569785, 0, 0, 0, 0, 0, 0, 0.642948012750089, 0, 0, 0, 0, 0, 0, 0, 55.8499137165469, 0, 0, 0, 0, 0
0.283333333333333, 57.4816786439095, 24.6188465815613, 57.7450306730819, 62.8081417454325, 55.8499299258095, 18.3569842271564, 56.0913250001357, 59.0435000001138, 0, 0, 0, 0, 1.63172771657507, 6.26186236888669, 1.65367248336272, 6.26942341897736, 0.988779706669272, 0.588791693247334, 0.642948009905794, 5.67307067563936, 1.01074745860578, 0.643047272834921, 0.879089057894728, 0.752638658680338, 0, 0, 0, 0.879089057894728, 0, 0, 0, 0, 0.752638658680338, 0.879089057894728, 0, 0, 0, 0, 0, 0, 0.879089057894728, 0, 0, 0, 0, 0, 0.109690648774544, 0, 0, 0, 0, 0, 0, 0.642948009905794, 0, 0, 0, 0, 0, 0, 0, 55.8499299258095, 0, 0, 0, 0, 0
0.3, 57.4816787847816, 24.6188466404015, 57.7450306730819, 62.8081417454325, 55.8499299996804, 18.3569842661367, 56.0913250001357, 59.0435000001138, 0, 0, 0, 0, 1.63172772623169, 6.26186237428226, 1.65367248336272, 6.26942341897736, 0.98877971633997, 0.588791698767083, 0.642948009891721, 5.67307067551518, 1.01074745860578, 0.643047272834921, 0.879089066990676, 0.752638659241015, 0, 0, 0, 0.879089066990676, 0, 0, 0, 0, 0.752638659241015, 0.879089066990676, 0, 0, 0, 0, 0, 0, 0.879089066990676, 0, 0, 0, 0, 0, 0.109690649349294, 0, 0, 0, 0, 0, 0, 0.642948009891721, 0, 0, 0, 0, 0, 0, 0, 55.8499299996804, 0, 0, 0, 0, 0
0.316666666666667, 57.4816787854206, 24.6188466406998, 57.7450306730819, 62.8081417454325, 55.8499299999989, 18.3569842663511, 56.0913250001357, 59.0435000001138, 0, 0, 0, 0, 1.63172772635106, 6.26186237434147, 1.65367248336272, 6.26942341897736, 0.988779716459406, 0.588791698826893, 0.642948009891652, 5.67307067551458, 1.01074745860578, 0.643047272834921, 0.879089067108499, 0.75263865924256, 0, 0, 0, 0.879089067108499, 0, 0, 0, 0, 0.75263865924256, 0.879089067108499, 0, 0, 0, 0, 0, 0, 0.879089067108499, 0, 0, 0, 0, 0, 0.109690649350907, 0, 0, 0, 0, 0, 0, 0.642948009891652, 0, 0, 0, 0, 0, 0, 0, 55.8499299999989, 0, 0, 0, 0, 0
0.333333333333333, 57.4816787854251, 24.6188466407002, 57.7450306730819, 62.8081417454325, 55.84993, 18.3569842663522, 56.0913250001357, 59.0435000001138, 0, 0, 0, 0, 1.63172772627227, 6.2618623743537, 1.65367248336272, 6.26942341897736, 0.988779716380616, 0.588791698839118, 0.642948009891652, 5.67307067551458, 1.01074745860578, 0.643047272834921, 0.879089067029677, 0.752638659242591, 0, 0, 0, 0.879089067029677, 0, 0, 0, 0, 0.752638659242591, 0.879089067029677, 0, 0, 0, 0, 0, 0, 0.879089067029677, 0, 0, 0, 0, 0, 0.109690649350939, 0, 0, 0, 0, 0, 0, 0.642948009891652, 0, 0, 0, 0, 0, 0, 0, 55.84993, 0, 0, 0, 0, 0
0.35, 57.5181663065725, 24.6304606006591, 57.7450306730819, 62.8081417454325, 55.880713749706, 18.3670970419132, 56.0913250001357, 59.0435000001138, 0, 0, 0, 0, 1.63739765034469, 6.26335852248768, 1.65367248336272, 6.26942341897736, 0.994452755519865, 0.590315332856827, 0.642944894824829, 5.67304318963084, 1.01074745860578, 0.643047272834921, 0.884600889130413, 0.75279676121428, 0, 0, 0, 0.884600889130413, 0, 0, 0, 0, 0.75279676121428, 0.884600889130413, 0, 0, 0, 0, 0, 0, 0.884600889130413, 0, 0, 0, 0, 0, 0.109851866389452, 0, 0, 0, 0, 0, 0, 0.642944894824829, 0, 0, 0, 0, 0, 0, 0, 55.880713749706, 0, 0, 0, 0, 0
0.366666666666667, 57.5181540439667, 24.6304598694761, 57.7450306730819, 62.8081417454325, 55.8807100910778, 18.3671011675473, 56.0913250001357, 59.0435000001138, 0, 0, 0, 0, 1.63739759697534, 6.26335866492321, 1.65367248336272, 6.26942341897736, 0.994452701552377, 0.590315470014667, 0.642944895422969, 5.67304319490855, 1.01074745860578, 0.643047272834921, 0.88460084912362, 0.752796747851725, 0, 0, 0, 0.88460084912362, 0, 0, 0, 0, 0.752796747851725, 0.88460084912362, 0, 0, 0, 0, 0, 0, 0.88460084912362, 0, 0, 0, 0, 0, 0.109851852428757, 0, 0, 0, 0, 0, 0, 0.642944895422969, 0, 0, 0, 0, 0, 0, 0, 55.8807100910778, 0, 0, 0, 0, 0
