"Hour", kWh, kvarh, "Peak kW", "peak kVA", "Losses kWh", "Losses kvarh", "Peak Losses kW"
2565, 103.147171123549, 48.4435187392043, 150.713654974164, 391.334499898328, 3.93452834098501, 7.58603385105489, 51.4552478668529
2566, 97.353285062459, 45.8968217835647, 150.713654974164, 391.334499898328, 3.56993641634429, 7.37785682775332, 51.4552478668529
2567, 81.5448387904953, 39.1735841815439, 150.713654974164, 391.334499898328, 2.68778453405784, 6.87469968993698, 51.4552478668529
2568, 60.8969792562069, 31.0006915701339, 150.713654974164, 391.334499898328, 1.78058935684666, 6.35856308147332, 51.4552478668529
2569, 27.18627273886, 25.534399682024, 150.713654974164, 391.334499898328, 0.981366404517467, 5.887174179001, 51.4552478668529
2570, 19.0476050527275, 22.0975168989171, 150.713654974164, 391.334499898328, 0.856987253828188, 5.81523743874768, 51.4552478668529
2571, 13.9954291759618, 20.3429915538253, 150.713654974164, 391.334499898328, 0.808206985048114, 5.78503817293478, 51.4552478668529
2572, 11.0477620489052, 19.5838026752138, 150.713654974164, 391.334499898328, 0.792509784682347, 5.77320399223755, 51.4552478668529
2573, 3.44414275013805, 19.6262743359906, 150.713654974164, 391.334499898328, 0.76737561323153, 5.76019618758548, 51.4552478668529
2574, -24.2091245598771, 20.5489837598625, 150.713654974164, 391.334499898328, 1.01703123317909, 5.8778805779808, 51.4552478668529
2575, -39.8695005353394, 23.0248427983083, 150.713654974164, 391.334499898328, 1.39191758338885, 6.06373804131233, 51.4552478668529
2576, -33.9197986405645, 28.2162447608761, 150.713654974164, 391.334499898328, 1.3483435603354, 6.02864117569361, 51.4552478668529
2577, -41.5016207777353, 34.709322594719, 150.713654974164, 391.334499898328, 1.72686395083331, 6.1931176224569, 51.4552478668529
2578, 12.9818568545061, 38.5571257321395, 150.713654974164, 391.334499898328, 1.08984729571623, 5.9228192410842, 51.4552478668529
2579, -69.2439265492294, 40.6041270042004, 150.713654974164, 391.334499898328, 3.03885072837103, 6.79945181039271, 51.4552478668529
2580, -110.687740942348, 41.5833964451009, 150.713654974164, 391.334499898328, 5.52836613838503, 8.04979021779223, 51.4552478668529
2581, -130.357684559273, 42.1645105623948, 150.713654974164, 391.334499898328, 7.09066472341362, 8.83923088173812, 51.4552478668529
2582, -116.96006431742, 41.9231103897221, 150.713654974164, 391.334499898328, 6.03631875989652, 8.296149620972, 51.4552478668529
2583, -102.219958033493, 41.3124109020897, 150.713654974164, 391.334499898328, 4.93285446453725, 7.74885399346039, 51.4552478668529
2584, -81.0368514536244, 40.0709184934785, 150.713654974164, 391.334499898328, 3.67564639123603, 7.10086336472731, 51.4552478668529
2585, -3.42117294598895, 38.1776567179597, 150.713654974164, 391.334499898328, 1.13098070103459, 5.91641806454053, 51.4552478668529
2586, 46.2582815504499, 38.1800584995774, 150.713654974164, 391.334499898328, 1.47640295641774, 6.18659698997666, 51.4552478668529
2587, 80.7593568141519, 39.4519785320019, 150.713654974164, 391.334499898328, 2.65455849695844, 6.85744762425503, 51.4552478668529
2588, 88.6755263584852, 42.3406650393034, 150.713654974164, 391.334499898328, 3.0673432058739, 7.09165128428943, 51.4552478668529
2589, 96.195879630304, 45.4683982235416, 150.713654974164, 391.334499898328, 3.50066636479548, 7.33858303598282, 51.4552478668529
2590, 91.248153916273, 43.2568754164958, 150.713654974164, 391.334499898328, 3.20975836542063, 7.1723067849075, 51.4552478668529
2591, 80.004714357884, 37.9606935825173, 150.713654974164, 391.334499898328, 2.6052496016956, 6.8258833793464, 51.4552478668529
2592, 64.7031385295071, 31.7105214162449, 150.713654974164, 391.334499898328, 1.92140347757426, 6.43680427408798, 51.4552478668529
2593, 22.2926432013377, 25.8861478659632, 150.713654974164, 391.334499898328, 0.959377696942634, 5.8604878019572, 51.4552478668529
2594, 15.4626355521108, 22.4193998493529, 150.713654974164, 391.334499898328, 0.855995435279854, 5.80410865952334, 51.4552478668529
2595, 11.3851260882353, 20.5052485335238, 150.713654974164, 391.334499898328, 0.812558926885236, 5.78006867208604, 51.4552478668529
2596, 7.37110720325778, 19.6061839717632, 150.713654974164, 391.334499898328, 0.802835949553039, 5.76905809097469, 51.4552478668529
2597, -7.72534726673488, 19.38596680964, 150.713654974164, 391.334499898328, 0.846909546543321, 5.78250748671858, 51.4552478668529
2598, -32.0146400303614, 19.9448054911451, 150.713654974164, 391.334499898328, 1.17342666354352, 5.95305335150364, 51.4552478668529
2599, -34.246380119838, 21.7297329944548, 150.713654974164, 391.334499898328, 1.25190367913392, 5.98888053598419, 51.4552478668529
2600, -54.4959606336756, 26.2654101623434, 150.713654974164, 391.334499898328, 1.98422207051256, 6.33303619023066, 51.4552478668529
2601, -65.0643951185707, 32.5631068291378, 150.713654974164, 391.334499898328, 2.6096482940618, 6.6121067882918, 51.4552478668529
2602, -79.5432069510325, 37.5381846865593, 150.713654974164, 391.334499898328, 3.54742181038768, 7.03553231710044, 51.4552478668529
2603, -120.779133569686, 40.8065991989507, 150.713654974164, 391.334499898328, 6.34933714672786, 8.44208701060855, 51.4552478668529
2604, -170.558175227213, 43.3299862723968, 150.713654974164, 391.334499898328, 11.0423394167191, 10.8427242548266, 51.4552478668529
2605, -175.480106936992, 43.5197583476737, 150.713654974164, 391.334499898328, 11.5710215008471, 11.119371523798, 51.4552478668529
2606, -157.031472462779, 42.4500076433604, 150.713654974164, 391.334499898328, 9.62373130818109, 10.1117906224272, 51.4552478668529
2607, -115.524123400804, 39.63481974027, 150.713654974164, 391.334499898328, 5.87981653808144, 8.21717048507528, 51.4552478668529
2608, -94.2982924840637, 37.0327524670962, 150.713654974164, 391.334499898328, 4.38412755672913, 7.45707800779149, 51.4552478668529
2609, -13.9884527742094, 34.4271347491252, 150.713654974164, 391.334499898328, 1.15512399752486, 5.9199636053283, 51.4552478668529
2610, 38.299512659501, 34.5943905774805, 150.713654974164, 391.334499898328, 1.24709472274114, 6.05426883369513, 51.4552478668529
2611, 74.574941843101, 36.7457337682412, 150.713654974164, 391.334499898328, 2.35479521829395, 6.68611835804813, 51.4552478668529
2612, 86.4334674948364, 41.3560595691911, 150.713654974164, 391.334499898328, 2.94457346737297, 7.02151643519001, 51.4552478668529
2613, 98.5589145659439, 46.187531501014, 150.713654974164, 391.334499898328, 3.64106880615534, 7.41761968090473, 51.4552478668529
2614, 92.045807963622, 43.6598413927331, 150.713654974164, 391.334499898328, 3.2561224407654, 7.19896105313366, 51.4552478668529
2615, 77.0051886825656, 37.1178609883515, 150.713654974164, 391.334499898328, 2.46285623046937, 6.74602679967111, 51.4552478668529
